1731930979.2883465,0
1731930979.302399,0
1731930979.316831,0
1731930979.3302193,0
1731930979.3450668,0
1731930979.358823,0
1731930979.3724735,0
1731930979.3871486,0
1731930979.3997896,0
1731930979.4121754,0
1731930979.4271212,0
1731930979.4402432,0
1731930979.4530993,0
1731930979.4674351,0
1731930979.4807854,0
1731930979.493043,0
1731930979.505191,0
1731930979.518358,0
1731930979.5305462,0
1731930979.5429626,0
1731930979.555631,0
1731930979.5696132,0
1731930979.5829306,0
1731930979.5945284,0
1731930979.60696,0
1731930979.6198044,0
1731930979.6319065,0
1731930979.6443787,0
1731930979.6562843,0
1731930979.6696053,0
1731930979.682003,0
1731930979.694153,0
1731930979.7063916,0
1731930979.7182648,0
1731930979.7301097,0
1731930979.743323,0
1731930979.755665,0
1731930979.7676775,0
1731930979.7809036,0
1731930979.7932112,0
1731930979.8053446,0
1731930979.816781,0
1731930979.8281848,0
1731930979.841193,0
1731930979.8534844,0
1731930979.8665977,0
1731930979.8781254,0
1731930979.892142,0
1731930979.9052868,0
1731930979.9174116,0
1731930979.930995,0
1731930979.9445665,0
1731930979.9567957,0
1731930979.9698222,0
1731930979.9827323,0
1731930979.9953723,0
1731930980.007003,0
1731930980.019039,0
1731930980.0331583,0
1731930980.0465279,0
1731930980.0586092,0
1731930980.0709612,0
1731930980.084091,0
1731930980.0966458,0
1731930980.108158,0
1731930980.119693,0
1731930980.131335,0
1731930980.1443057,0
1731930980.1576066,0
1731930980.1704698,0
1731930980.18387,0
1731930980.198093,0
1731930980.2116978,0
1731930980.2260156,0
1731930980.2387717,0
1731930980.2513719,0
1731930980.2654824,0
1731930980.2793272,0
1731930980.296288,1
1731930980.3093352,0
1731930980.3234518,7
1731930980.337977,14
1731930980.3511565,11
1731930980.3663235,14
1731930980.3805435,17
1731930980.3924346,22
1731930980.407993,22
1731930980.42106,24
1731930980.4332497,24
1731930980.445247,25
1731930980.4590425,23
1731930980.4721777,25
1731930980.4842658,26
1731930980.4959989,27
1731930980.511906,27
1731930980.524358,27
1731930980.5415623,28
1731930980.5542784,29
1731930980.566551,30
1731930980.5835812,31
1731930980.5960855,30
1731930980.6118636,30
1731930980.6248505,31
1731930980.6367648,33
1731930980.6516097,33
1731930980.6641524,33
1731930980.6760533,33
1731930980.6908739,34
1731930980.7050052,35
1731930980.72349,36
1731930980.7395382,37
1731930980.7538776,38
1731930980.765707,37
1731930980.7776258,38
1731930980.7899175,39
1731930980.8061585,40
1731930980.8187516,39
1731930980.831128,40
1731930980.846072,40
1731930980.8578222,41
1731930980.8702328,41
1731930980.8858993,43
1731930980.8978775,44
1731930980.9099422,44
1731930980.9260561,44
1731930980.939039,45
1731930980.9562714,46
1731930980.9693656,46
1731930980.9824195,45
1731930980.9963555,47
1731930981.009978,47
1731930981.024383,49
1731930981.039116,49
1731930981.0526834,50
1731930981.0658803,50
1731930981.07922,50
1731930981.0956573,51
1731930981.108742,52
1731930981.12322,52
1731930981.1404505,54
1731930981.1520712,53
1731930981.1648502,54
1731930981.1807606,54
1731930981.1932173,56
1731930981.2120988,56
1731930981.2261186,56
1731930981.240511,57
1731930981.2533462,57
1731930981.267095,58
1731930981.2808404,59
1731930981.2945325,58
1731930981.3079085,61
1731930981.3220322,59
1731930981.3352833,61
1731930981.3503106,61
1731930981.3642151,62
1731930981.3831437,64
1731930981.3967323,62
1731930981.4132547,64
1731930981.4249566,64
1731930981.4402874,66
1731930981.4527736,67
1731930981.465887,66
1731930981.478275,67
1731930981.4920588,67
1731930981.5061834,69
1731930981.5183754,69
1731930981.5317442,69
1731930981.5470011,70
1731930981.5594778,71
1731930981.5733683,69
1731930981.5862834,72
1731930981.5995924,73
1731930981.6150331,73
1731930981.6271932,74
1731930981.6429844,73
1731930981.6574347,74
1731930981.6709094,76
1731930981.6835878,76
1731930981.695485,76
1731930981.7078414,77
1731930981.7195144,78
1731930981.7330832,75
1731930981.746631,78
1731930981.7633274,79
1731930981.7785866,79
1731930981.791959,78
1731930981.8078701,80
1731930981.8191454,81
1731930981.830811,82
1731930981.8467724,82
1731930981.8587475,82
1731930981.8730357,83
1731930981.8874831,83
1731930981.8990464,84
1731930981.9138184,83
1731930981.9271717,86
1731930981.9389224,86
1731930981.9502783,86
1731930981.9622757,87
1731930981.9790034,87
1731930981.9904826,89
1731930982.006583,88
1731930982.0191727,88
1731930982.030914,89
1731930982.042923,91
1731930982.0593436,92
1731930982.0719233,92
1731930982.0855315,92
1731930982.0988104,92
1731930982.1107993,94
1731930982.12327,93
1731930982.1396866,95
1731930982.151806,95
1731930982.1645138,96
1731930982.1793964,95
1731930982.1911817,96
1731930982.2097397,98
1731930982.2219167,98
1731930982.2396455,97
1731930982.2522833,98
1731930982.2642183,99
1731930982.2813199,101
1731930982.2940307,100
1731930982.3105104,100
1731930982.323065,101
1731930982.335114,103
1731930982.3468263,103
1731930982.3611166,102
1731930982.3752334,103
1731930982.3873606,103
1731930982.4025283,103
1731930982.4163291,104
1731930982.4314084,105
1731930982.4470325,104
1731930982.460297,103
1731930982.474567,103
1731930982.4865263,103
1731930982.4981577,104
1731930982.5144427,105
1731930982.5275958,104
1731930982.5440886,104
1731930982.5571914,100
1731930982.570792,97
1731930982.5840392,94
1731930982.5957015,90
1731930982.6118093,87
1731930982.6254888,83
1731930982.643323,79
1731930982.655834,76
1731930982.667734,75
1731930982.6828318,74
1731930982.6954942,75
1731930982.7077718,75
1731930982.7218802,72
1731930982.7347696,75
1731930982.747266,74
1731930982.7593315,75
1731930982.7742908,76
1731930982.7862277,76
1731930982.7984746,76
1731930982.8139348,75
1731930982.82729,76
1731930982.8403563,76
1731930982.8530183,77
1731930982.8653061,77
1731930982.8786256,77
1731930982.8903503,78
1731930982.9051251,78
1731930982.9166481,77
1731930982.928408,78
1731930982.940959,79
1731930982.9550104,79
1731930982.9668152,79
1731930982.979683,79
1731930982.9920828,80
1731930983.0068684,80
1731930983.021489,80
1731930983.0332122,80
1731930983.0480075,81
1731930983.0607452,81
1731930983.0739467,81
1731930983.0885127,80
1731930983.1032772,81
1731930983.1160998,82
1731930983.1286106,81
1731930983.1420553,80
1731930983.1541936,81
1731930983.1675398,82
1731930983.1805332,82
1731930983.1924245,82
1731930983.2135096,83
1731930983.2264755,83
1731930983.2390225,84
