1731927433.7907581,0
1731927433.803621,0
1731927433.8155482,0
1731927433.827971,0
1731927433.8409102,0
1731927433.8553839,0
1731927433.8679824,0
1731927433.8804626,0
1731927433.8951573,0
1731927433.9070654,0
1731927433.9184499,0
1731927433.931146,0
1731927433.943023,0
1731927433.9570177,0
1731927433.968659,0
1731927433.9809659,0
1731927433.9928377,0
1731927434.0062003,0
1731927434.0195794,0
1731927434.036059,0
1731927434.0524964,0
1731927434.065438,0
1731927434.08127,0
1731927434.09392,0
1731927434.105983,0
1731927434.1201248,0
1731927434.1340365,0
1731927434.1468139,0
1731927434.1625063,0
1731927434.1758778,0
1731927434.188734,0
1731927434.2004502,0
1731927434.2136176,0
1731927434.2256835,0
1731927434.2391431,0
1731927434.250945,0
1731927434.2641613,0
1731927434.27735,0
1731927434.2892299,0
1731927434.301473,0
1731927434.3139226,0
1731927434.3265111,0
1731927434.3392394,0
1731927434.3523579,0
1731927434.365853,0
1731927434.3780882,0
1731927434.3898978,0
1731927434.4013,0
1731927434.412896,0
1731927434.425726,0
1731927434.439847,0
1731927434.4525266,0
1731927434.4708416,0
1731927434.4821339,0
1731927434.494088,0
1731927434.5077255,0
1731927434.5219676,0
1731927434.5343537,0
1731927434.5501266,0
1731927434.571796,0
1731927434.5858793,0
1731927434.5994477,0
1731927434.611456,0
1731927434.6244,0
1731927434.6367497,0
1731927434.6498835,0
1731927434.6628327,0
1731927434.68072,0
1731927434.6932797,0
1731927434.7050872,0
1731927434.7180676,0
1731927434.7331715,0
1731927434.7454622,0
1731927434.7580407,0
1731927434.7793925,0
1731927434.797358,1
1731927434.8171306,11
1731927434.840184,12
1731927434.8574138,15
1731927434.8757315,15
1731927434.8916497,23
1731927434.9085946,22
1731927434.9245863,24
1731927434.943643,23
1731927434.9607096,25
1731927434.9738307,25
1731927434.9862158,24
1731927435.0016167,27
1731927435.0165956,27
1731927435.0311096,27
1731927435.0485055,28
1731927435.0644665,30
1731927435.0789776,30
1731927435.0938938,30
1731927435.1071384,29
1731927435.1239629,31
1731927435.1416974,33
1731927435.1618109,34
1731927435.1767733,33
1731927435.193178,35
1731927435.2073364,36
1731927435.2214503,35
1731927435.2343078,37
1731927435.2480772,37
1731927435.2658696,37
1731927435.286403,38
1731927435.3019702,40
1731927435.3178437,39
1731927435.3350873,40
1731927435.3501425,42
1731927435.3647695,42
1731927435.3778346,42
1731927435.3905108,41
1731927435.4038444,43
1731927435.4171646,43
1731927435.430037,45
1731927435.4433513,44
1731927435.4562604,44
1731927435.4723847,46
1731927435.4884398,47
1731927435.5056071,47
1731927435.5200503,46
1731927435.5324411,48
1731927435.5464509,50
1731927435.5584843,50
1731927435.5737963,50
1731927435.5872476,51
1731927435.5994174,52
1731927435.6134355,50
1731927435.6314914,53
1731927435.6457398,54
1731927435.6590924,53
1731927435.673415,54
1731927435.6887186,53
1731927435.7038875,56
1731927435.716461,56
1731927435.7314596,56
1731927435.74589,57
1731927435.76235,59
1731927435.775231,58
1731927435.7876077,59
1731927435.802821,59
1731927435.81525,61
1731927435.8294394,61
1731927435.8423102,62
1731927435.8552759,61
1731927435.871527,62
1731927435.8853602,64
1731927435.9004402,64
1731927435.9230292,65
1731927435.9436462,64
1731927435.9630299,66
1731927435.9775648,67
1731927435.9927711,67
1731927436.0071197,68
1731927436.0246181,68
1731927436.0411234,70
1731927436.0573266,71
1731927436.0755749,70
1731927436.0903125,71
1731927436.1072264,72
1731927436.1238549,72
1731927436.141781,73
1731927436.158087,75
1731927436.1713052,74
1731927436.1867201,76
1731927436.2018893,77
1731927436.2221713,78
1731927436.2338996,78
1731927436.2476153,78
1731927436.263081,77
1731927436.278921,79
1731927436.2936828,79
1731927436.3087225,80
1731927436.323634,81
1731927436.3382638,82
1731927436.3499365,81
1731927436.364975,83
1731927436.3815799,84
1731927436.394183,83
1731927436.4099462,84
1731927436.423619,85
1731927436.441936,86
1731927436.4556444,87
1731927436.470871,88
1731927436.4881291,87
1731927436.5058274,88
1731927436.518482,88
1731927436.5321243,89
1731927436.5457125,90
1731927436.5624745,91
1731927436.5770721,91
1731927436.591256,93
1731927436.609135,91
1731927436.6249182,93
1731927436.6385238,94
1731927436.650331,94
1731927436.6639895,95
1731927436.6771283,94
1731927436.6922076,97
1731927436.7093573,98
1731927436.7243521,97
1731927436.7396188,98
1731927436.7567306,99
1731927436.7712464,100
1731927436.7856026,100
1731927436.7989554,101
1731927436.8115728,101
1731927436.8257272,102
1731927436.844698,103
1731927436.859838,103
1731927436.8773787,104
1731927436.8929796,105
1731927436.9078867,105
1731927436.9211106,104
1731927436.9349163,105
1731927436.9478147,104
1731927436.9679146,104
1731927436.983229,104
1731927437.0013626,104
1731927437.013049,104
1731927437.0262475,103
1731927437.0413818,104
1731927437.0535114,102
1731927437.0724397,97
1731927437.0861173,94
1731927437.1010585,89
1731927437.115761,86
1731927437.13728,81
1731927437.1513462,78
1731927437.1634765,75
1731927437.175954,74
1731927437.1894724,74
1731927437.2039468,75
1731927437.2172954,74
1731927437.2327547,74
1731927437.249106,75
1731927437.2653143,76
1731927437.2790265,75
1731927437.293427,76
1731927437.3074265,76
1731927437.320643,76
1731927437.3372254,76
1731927437.3568823,76
1731927437.37446,77
1731927437.38617,78
1731927437.4029744,78
1731927437.415505,78
1731927437.4339783,77
1731927437.447739,78
1731927437.4647753,79
1731927437.4776826,79
1731927437.4924455,79
1731927437.5073707,80
1731927437.5232441,80
1731927437.5420773,79
1731927437.5544887,81
1731927437.568088,81
1731927437.580995,81
1731927437.5974848,81
1731927437.6128194,82
1731927437.6265602,81
1731927437.6397994,81
1731927437.6527152,81
1731927437.6674368,82
1731927437.6829693,83
1731927437.6963665,82
1731927437.7112179,82
1731927437.7249959,83
1731927437.7397485,83
1731927437.7535853,84
1731927437.7672968,85
1731927437.7804918,84
1731927437.7939384,85
1731927437.8082397,83
1731927437.8238409,84
1731927437.8406866,86
1731927437.8549912,86
1731927437.8714335,86
1731927437.8830667,86
1731927437.8983212,87
1731927437.9110038,86
1731927437.9236333,86
1731927437.9394505,88
1731927437.9526327,87
1731927437.9679437,87
1731927437.9819489,87
1731927437.9990833,88
1731927438.0149539,88
1731927438.032141,89
1731927438.0505772,87
1731927438.07042,88
1731927438.091186,89
1731927438.1058495,89
1731927438.12532,90
1731927438.1405194,91
1731927438.1567721,90
1731927438.1707406,90
1731927438.1844237,92
1731927438.1994228,92
1731927438.213474,90
1731927438.2314036,91
1731927438.2502468,92
1731927438.2717826,91
1731927438.2904146,91
1731927438.313292,93
1731927438.3312585,93
1731927438.3568623,97
1731927438.387669,103
1731927438.412857,104
1731927438.4320607,104
1731927438.4588478,102
1731927438.4761174,103
1731927438.4900563,100
1731927438.5041525,97
1731927438.517647,98
1731927438.5387585,96
1731927438.5669377,93
1731927438.5860944,89
1731927438.6054435,82
1731927438.622666,78
1731927438.6374903,74
1731927438.6507592,71
1731927438.6688728,65
1731927438.6841705,65
1731927438.6972432,67
1731927438.7097504,67
1731927438.7228456,66
1731927438.737965,65
1731927438.7497208,66
1731927438.7620595,66
1731927438.7766314,66
1731927438.7889342,68
1731927438.8007565,66
1731927438.8134656,68
1731927438.8268282,67
1731927438.8431444,69
1731927438.855545,68
1731927438.8730702,68
1731927438.8847558,68
1731927438.8983831,69
1731927438.9131207,69
1731927438.925388,69
1731927438.9394984,70
1731927438.9521942,69
1731927438.969209,70
1731927438.981565,69
1731927438.997169,68
1731927439.012281,70
1731927439.0300562,70
1731927439.041875,70
1731927439.0542896,70
1731927439.066282,70
1731927439.0827649,70
1731927439.104324,71
1731927439.1239655,72
1731927439.1451344,72
1731927439.1576781,72
1731927439.1758678,71
1731927439.1898804,71
1731927439.2046971,71
1731927439.2168064,72
1731927439.2328198,73
1731927439.2489336,71
1731927439.2663577,73
1731927439.2781627,73
1731927439.3007092,70
1731927439.3146226,73
1731927439.326375,74
1731927439.3456604,72
1731927439.358182,74
1731927439.3730922,74
1731927439.3875387,74
1731927439.4043586,74
1731927439.419502,75
1731927439.436879,74
1731927439.452791,76
1731927439.4688358,75
1731927439.4831629,76
1731927439.499647,76
1731927439.5152426,77
1731927439.5285118,78
1731927439.545541,77
